154	138109	LT+BT	20221	5	0825	1145	D8-506	0	85	NULL	NULL	BF4506
155	136241	LT+BT	20221	6	1015	1145	D6-101	0	36	NULL	NULL	BF4506E
156	138094	LT+BT	20221	6	1015	1145	D7-308	0	40	NULL	NULL	BF4511
157	138106	LT+BT	20221	4	0645	0815	D9-305	0	90	NULL	NULL	BF4511
158	136239	LT+BT	20221	2	0730	0910	D6-105	0	36	NULL	NULL	BF4511E
159	138110	LT+BT	20221	4	1015	1145	D9-305	0	90	NULL	NULL	BF4512
160	138111	LT+BT	20221	2	0645	0815	D3-404	0	60	NULL	NULL	BF4513
161	138112	LT+BT	20221	2	0825	1005	D3-404	0	60	NULL	NULL	BF4513
162	723649	TN	20221	2	1315	1730	C4-111	0	20	NULL	NULL	BF4513
163	723649	TN	20221	3	1315	1730	C4-111	0	20	NULL	NULL	BF4513
164	723649	TN	20221	5	1315	1730	C4-111	0	20	NULL	NULL	BF4513
165	723649	TN	20221	6	1315	1730	C4-111	0	20	NULL	NULL	BF4513
166	723649	TN	20221	2	1315	1730	C4-111	0	20	NULL	NULL	BF4513
167	723650	TN	20221	2	1315	1730	C4-111	0	20	NULL	NULL	BF4513
168	723650	TN	20221	3	1315	1730	C4-111	0	20	NULL	NULL	BF4513
169	723650	TN	20221	5	1315	1730	C4-111	0	20	NULL	NULL	BF4513
170	723650	TN	20221	6	1315	1730	C4-111	0	20	NULL	NULL	BF4513
171	723650	TN	20221	2	1315	1730	C4-111	0	20	NULL	NULL	BF4513
172	723651	TN	20221	2	1315	1730	C4-111	0	20	NULL	NULL	BF4513
173	723651	TN	20221	3	1315	1730	C4-111	0	20	NULL	NULL	BF4513
174	723651	TN	20221	5	1315	1730	C4-111	0	20	NULL	NULL	BF4513
175	723651	TN	20221	6	1315	1730	C4-111	0	20	NULL	NULL	BF4513
176	723651	TN	20221	2	1315	1730	C4-111	0	20	NULL	NULL	BF4513
177	723652	TN	20221	2	1315	1730	C4-111	0	20	NULL	NULL	BF4513
178	723652	TN	20221	3	1315	1730	C4-111	0	20	NULL	NULL	BF4513
179	723652	TN	20221	5	1315	1730	C4-111	0	20	NULL	NULL	BF4513
180	723652	TN	20221	6	1315	1730	C4-111	0	20	NULL	NULL	BF4513
181	723652	TN	20221	2	1315	1730	C4-111	0	20	NULL	NULL	BF4513
182	723653	TN	20221	2	1315	1730	C4-111	0	20	NULL	NULL	BF4513
183	723653	TN	20221	3	1315	1730	C4-111	0	20	NULL	NULL	BF4513
184	723653	TN	20221	5	1315	1730	C4-111	0	20	NULL	NULL	BF4513
185	723653	TN	20221	6	1315	1730	C4-111	0	20	NULL	NULL	BF4513
186	723653	TN	20221	2	1315	1730	C4-111	0	20	NULL	NULL	BF4513
187	723654	TN	20221	2	1315	1730	C4-111	0	20	NULL	NULL	BF4513
188	723654	TN	20221	3	1315	1730	C4-111	0	20	NULL	NULL	BF4513
